m/z 198	m/z 192	m/z 184	m/z 178	m/z 170	m/z 156	m/z 142	m/z 205	m/z 259	m/z 253	m/z 231	m/z 218	m/z 217	m/z 191	m/z 177	m/z 219	m/z 206	Retention time (min)
53543.53125	164489.6875	68959.382813	290488.8125	104308.1875	145137.5625	144672.5	130501.609375	43332.875	94069.046875	61835.132813	152631.578125	141320.390625	254232.234375	160702.828125	95740.890625	116038.445313	39.535084119819444
52554.3125	160795.65625	74491.992188	292537.9375	114537.359375	140108.90625	143995.3125	132961.453125	45664.878906	101000.171875	61630.089844	115231.539063	123653.179688	244457.515625	160070.328125	92028.039063	113658.757813	39.5588838736151
53141.855469	153736.8125	78553.78125	277936.78125	125899.15625	135166.296875	147325.078125	135611.21875	44049.324219	106541.429688	63611.953125	95253.9375	119836.109375	231241.65625	157655.671875	86312.570313	110419.960938	39.582683627410745
51561.613281	154924.734375	78752.992188	277040.5	139446.75	134814.96875	156850.234375	138566.796875	45844.429688	106812.570313	66833.171875	85411.171875	125434.328125	221078.703125	157158.484375	85558.6875	109933.789063	39.6064833812064
51622.261719	153879.71875	76840.710938	269450.25	134445.265625	132048.453125	165733.796875	134911.390625	45820.589844	114470.546875	73253.703125	82312.195313	135669.21875	223125.921875	164812.984375	86164.273438	117883.421875	39.63028313500205
49028.996094	164436.359375	73873.335938	262737.21875	117080.484375	128919.132813	171061.59375	140825.375	45900.796875	143386.484375	77973.710938	78330.476563	139582.015625	244576.015625	166415.21875	85985.648438	148237.3125	39.6540828887977
47874.605469	188819.453125	73367.953125	269920.46875	104048.078125	120559.3125	166349.734375	156945.75	46261.304688	221359.21875	81380.867188	74247.859375	138266.046875	324724.65625	165840.65625	85850.632813	222065.625	39.67788264259335
47344.144531	230845.9375	71405.640625	281336.3125	94036.648438	113981.5	156150.078125	193800.984375	42090.167969	299965.9375	76666.546875	71215.492188	135433.34375	478860.25	166418.765625	95834.171875	331106.5	39.701682396389
46840.496094	261066.265625	69190.117188	293459.5625	92693.90625	112856.828125	144819.765625	249415.453125	42035.65625	335326.0	71348.421875	71381.554688	142498.984375	679084.125	171689.453125	102415.085938	425964.5	39.725482150184654
48400.042969	259987.625	70392.0	309346.0625	93281.984375	111126.59375	138413.03125	300107.65625	44836.59375	307074.21875	66276.671875	69144.640625	148673.109375	823676.875	176389.21875	102021.523438	440367.9375	39.749281903980304
46150.570313	243047.84375	68116.726563	299087.09375	92101.757813	108474.210938	130556.117188	317238.59375	45247.082031	225314.484375	62170.273438	67925.859375	141911.921875	797466.5625	170586.453125	100586.734375	403493.0	39.773081657775954
48189.117188	224515.0	69432.71875	318207.84375	94954.882813	111086.195313	131413.96875	328689.5	51068.027344	160808.296875	60268.695313	65626.914063	130769.085938	696949.625	168653.4375	101663.703125	342552.4375	39.796881411571604
45090.730469	191416.671875	68592.601563	312138.90625	93071.726563	109125.90625	128328.507813	344549.8125	53287.378906	141446.78125	61317.054688	68546.84375	121011.125	539921.5625	170988.6875	107697.625	284508.96875	39.820681165367255
46238.542969	183975.703125	67470.0625	330073.15625	99403.664063	118045.210938	137357.28125	423993.4375	54009.480469	135326.640625	63152.074219	71087.390625	121009.625	440550.25	171122.5	113184.03125	253071.421875	39.844480919162905
46250.371094	182250.8125	65365.960938	329476.78125	98893.0625	122336.5625	134291.015625	467459.28125	50014.480469	141181.59375	65150.34375	75264.992188	126683.226563	373528.65625	176243.375	118651.507813	233457.140625	39.868280672958555
44381.757813	168854.21875	61572.0625	304437.71875	97115.359375	129484.476563	130207.320313	455547.84375	47104.195313	157933.34375	65786.914063	78124.367188	135003.453125	337239.40625	175103.90625	117674.679688	206905.734375	39.892080426754205
44052.363281	164773.359375	61504.484375	290327.3125	97992.789063	140521.453125	130833.53125	403932.375	46023.886719	164643.09375	66139.265625	72858.460938	135011.140625	300252.0625	164564.984375	115359.609375	179862.8125	39.915880180549856
42357.21875	162317.1875	66666.78125	301318.8125	98572.992188	143391.875	129755.5	330464.03125	46289.734375	158344.078125	66450.9375	68692.4375	128085.914063	285144.40625	161204.546875	104688.75	145923.171875	39.939679934345506
44956.421875	162135.125	70450.109375	317065.75	94526.851563	129236.242188	129443.796875	243612.609375	43096.421875	127629.5625	63226.601563	63457.675781	114982.335938	259551.984375	161512.9375	99351.492188	123802.664063	39.963479688141156
48902.453125	166683.4375	79192.023438	354515.1875	100556.789063	126383.398438	135889.453125	196830.78125	44011.195313	113103.882813	68942.640625	62700.128906	115640.796875	259571.140625	169523.59375	92379.039063	115083.304688	39.987279441936806
46425.023438	162873.734375	84706.070313	350455.3125	116263.367188	123257.734375	138918.265625	164068.5625	44361.148438	98956.53125	71144.398438	61882.863281	119473.265625	244489.53125	172938.328125	83497.023438	103055.664063	40.01107919573246
48774.722656	160366.4375	89850.523438	353328.6875	132859.5625	129327.757813	138987.625	148381.828125	42250.558594	90937.359375	72051.796875	62854.960938	125050.265625	229849.953125	172290.609375	84427.46875	102576.960938	40.03487894952811
46210.433594	153920.890625	94881.914063	337451.34375	144902.375	137372.546875	137586.015625	136050.078125	42654.011719	94145.054688	73340.96875	67549.460938	126000.789063	223446.359375	172773.875	89044.945313	102318.773438	40.05867870332376
46249.171875	150154.0625	94620.671875	318585.46875	134645.484375	131347.109375	135188.84375	137483.03125	41632.257813	92300.203125	69156.351563	86493.265625	125747.445313	217916.796875	172670.921875	96785.539063	99031.132813	40.08247845711941
45957.101563	144413.796875	89303.53125	295821.15625	124458.242188	124837.148438	128720.28125	152378.65625	42576.957031	86876.5625	66677.21875	136767.390625	141490.265625	209490.78125	165180.65625	120547.625	105910.921875	40.10627821091506
43167.0625	141765.609375	79729.945313	280831.46875	114746.054688	115113.84375	128330.617188	197766.421875	43995.089844	87840.554688	71417.820313	233350.671875	190015.578125	210185.109375	163805.1875	137718.5	113163.03125	40.13007796471071
44484.851563	153238.40625	74062.203125	290602.59375	114003.765625	116141.632813	128714.804688	259964.65625	43593.542969	84578.554688	72785.226563	329235.375	239781.734375	212772.0	158015.1875	161611.5	130459.882813	40.15387771850636
42076.695313	165901.953125	67890.390625	302573.5625	114001.898438	113935.726563	129597.226563	326740.1875	43617.136719	87332.40625	78726.882813	389899.21875	279024.0625	243808.75	165751.609375	159228.859375	143431.078125	40.17767747230201
45099.660156	184672.140625	64499.65625	310775.5	116510.835938	114235.96875	125561.78125	319580.09375	44502.222656	85414.609375	77117.351563	348870.3125	270974.09375	278021.46875	164249.859375	138208.09375	138142.0	40.20147722609766
45778.726563	195054.375	65686.179688	316451.40625	122354.992188	118335.945313	130236.6875	278811.5625	44507.910156	85958.273438	81659.992188	274761.03125	237220.8125	287897.15625	166553.0625	120914.875	135978.203125	40.22527697989331
47951.539063	193360.421875	63250.554688	313335.28125	123471.492188	120345.476563	130074.03125	239908.015625	43382.5625	88987.835938	85292.679688	203587.09375	202089.625	286624.1875	167689.390625	104815.171875	131873.21875	40.249076733688966
48102.34375	200963.0625	63780.960938	306978.9375	121931.648438	118795.65625	133529.28125	211741.75	44322.707031	92442.625	87894.523438	148118.15625	169573.359375	274352.90625	167015.53125	97867.570313	134109.59375	40.27287648748461
51814.101563	217709.8125	69567.109375	316558.875	112584.648438	115796.117188	132635.984375	192866.421875	44029.375	102381.75	91614.679688	119641.8125	145716.65625	266906.375	163443.53125	94814.773438	145307.890625	40.29667624128027
53608.410156	230223.859375	72091.148438	328423.71875	104871.382813	118776.203125	138816.140625	200489.546875	46415.800781	111484.65625	89832.078125	100442.46875	132560.96875	277285.03125	170376.8125	92188.828125	154794.671875	40.32047599507591
53575.707031	222412.734375	76784.242188	332470.0625	94849.570313	121580.390625	140060.546875	217071.546875	45169.261719	116823.992188	86895.390625	90317.03125	124100.648438	287810.96875	175786.953125	95769.539063	149289.40625	40.34427574887157
55004.519531	209260.59375	84230.742188	332134.21875	89121.75	129621.664063	145590.171875	248933.28125	46617.296875	113696.210938	79152.03125	92126.054688	131359.765625	273882.0	169326.140625	101902.882813	153482.9375	40.36807550266721
59338.855469	199823.109375	91754.882813	326033.40625	92249.335938	138525.84375	153054.5	289986.6875	48879.753906	115340.804688	79042.578125	99885.609375	146058.109375	277191.53125	173903.953125	105799.265625	149617.265625	40.39187525646287
59933.957031	188903.0	92268.054688	299510.78125	88090.96875	135617.078125	148843.296875	307455.0	50049.945313	110884.992188	77991.054688	101779.820313	158348.203125	271182.5625	171148.734375	107466.640625	146994.765625	40.41567501025851
56536.089844	173523.375	88256.710938	284708.21875	89750.507813	134229.0625	151050.4375	312721.9375	51760.640625	111983.023438	78628.171875	96118.773438	151132.921875	261938.59375	171256.328125	105604.046875	144953.046875	40.43947476405417
53502.722656	169567.640625	81108.15625	277178.53125	92311.46875	122957.476563	148388.15625	319661.65625	51648.347656	104226.882813	78227.96875	89443.789063	140442.484375	247009.84375	160590.5	107017.53125	144926.1875	40.46327451784981
51879.070313	161660.09375	77123.429688	284247.3125	91360.421875	115788.820313	143295.5625	321597.3125	53549.691406	100576.28125	78271.570313	95402.445313	144406.71875	236944.8125	162042.03125	110654.6875	136297.765625	40.48707427164547
52441.597656	156797.265625	77087.289063	276495.53125	92487.570313	106960.390625	136489.125	303327.96875	56710.71875	96959.289063	83631.78125	118445.695313	159058.9375	226633.1875	164816.5625	118888.257813	127383.90625	40.51087402544111
50004.210938	155179.5	71830.898438	278518.5	85589.757813	104307.367188	134596.40625	278843.75	53305.199219	92619.867188	87108.828125	143618.71875	164511.703125	209659.8125	161836.9375	119313.5625	126391.273438	40.53467377923677
48929.882813	162412.484375	69400.726563	279530.0	83487.539063	102776.046875	129365.070313	275973.90625	55139.910156	85861.539063	91259.320313	148650.828125	166084.0625	214406.6875	164260.875	116110.820313	132194.8125	40.55847353303241
47152.296875	183939.78125	67358.242188	283709.25	79682.578125	99237.085938	123265.070313	271298.5625	50143.183594	76797.320313	83077.359375	133226.0	150649.40625	219423.78125	164463.296875	111300.71875	146704.375	40.58227328682807
45224.203125	199841.171875	63626.710938	279290.03125	77926.015625	100230.46875	126561.96875	280652.09375	52167.660156	77688.15625	79264.992188	122403.304688	143243.625	238705.03125	165067.796875	112783.289063	157013.640625	40.60607304062371
46874.53125	215525.859375	64862.71875	293508.78125	79635.234375	102929.445313	132983.0	313308.9375	50760.660156	76210.132813	76055.570313	136793.578125	152516.015625	258480.65625	164929.515625	129997.320313	177726.25	40.62987279441937
45791.917969	213221.390625	67587.953125	293124.625	82497.71875	106110.257813	135527.5625	409715.03125	53453.050781	76878.492188	77113.75	179475.359375	185338.8125	277541.34375	164602.96875	148851.0	201627.4375	40.65367254821501
46779.742188	194154.84375	67785.984375	292622.09375	78468.375	107414.484375	136242.40625	521410.25	51985.382813	77736.796875	71830.742188	199369.75	202557.984375	285065.5	171138.953125	156614.484375	227018.171875	40.67747230201067
48561.125	191784.875	76913.0	305471.59375	83099.570313	106915.34375	139422.265625	646436.375	51359.167969	78656.898438	71989.101563	183371.875	189628.546875	296119.34375	175168.3125	162549.515625	257162.109375	40.701272055806314
50372.585938	181514.3125	85485.53125	312354.78125	85370.257813	107003.539063	139346.28125	733002.875	52684.285156	79670.898438	71819.335938	146624.84375	165336.890625	313112.21875	184313.53125	163118.390625	260948.484375	40.72507180960197
50615.992188	179535.015625	91927.632813	310804.84375	90307.546875	112099.28125	145611.125	691673.25	52527.050781	80162.335938	71999.429688	118799.054688	144105.34375	315813.5	189157.234375	167587.765625	256241.328125	40.748871563397614
46687.9375	177376.96875	89613.234375	311570.8125	88692.03125	111576.867188	145192.6875	612513.6875	52820.742188	81083.070313	75394.148438	104125.976563	138563.609375	317412.71875	189168.03125	172291.546875	234814.21875	40.77267131719327
47580.671875	176492.5	85474.179688	304142.9375	85486.546875	113633.039063	146780.328125	519388.1875	50290.292969	82925.554688	75418.703125	95897.523438	135267.734375	296987.34375	188713.015625	164793.71875	209233.765625	40.796471070988915
45195.585938	168249.671875	83011.359375	311677.59375	88497.9375	121698.976563	150058.9375	504281.1875	50527.480469	86583.375	76538.25	91761.835938	135405.828125	284460.28125	185567.984375	153470.3125	195273.75	40.82027082478457
44733.894531	169670.734375	84047.78125	310584.375	94502.210938	129717.789063	145488.734375	478276.46875	47679.050781	87233.289063	74439.53125	82758.117188	125920.859375	263126.0	180346.171875	136217.890625	182928.015625	40.84407057858022
47448.566406	162512.65625	82628.84375	301784.875	108118.898438	137227.375	138097.578125	484805.34375	47271.316406	87651.703125	74100.382813	78024.460938	120916.898438	250011.109375	180073.046875	124713.570313	168338.15625	40.86787033237587
45345.652344	156576.828125	81390.390625	301724.65625	122690.921875	143826.71875	136463.6875	437825.8125	46300.121094	85084.835938	74210.609375	73643.296875	120609.4375	238232.515625	179731.265625	113428.875	145901.453125	40.89167008617152
46590.855469	154326.140625	80664.414063	287963.5	127968.101563	137614.828125	128498.0	359217.625	45028.773438	85108.125	75139.367188	67974.585938	116739.554688	226150.65625	173871.28125	100602.53125	131629.9375	40.91546983996717
44819.933594	149953.734375	77633.265625	282869.65625	118126.976563	134133.71875	127104.835938	288514.4375	43925.9375	86519.21875	78405.921875	62477.105469	107930.492188	213892.28125	165836.484375	95028.65625	120674.578125	40.93926959376282
46147.285156	150248.171875	74713.726563	263755.78125	105442.1875	123913.1875	125116.273438	255821.234375	44292.761719	85767.304688	82277.148438	57632.503906	97564.96875	209132.375	166341.546875	91133.882813	119224.390625	40.96306934755847
50504.589844	156877.578125	75237.101563	256660.8125	97756.742188	122812.570313	131354.9375	286553.6875	43366.671875	84946.429688	86574.320313	52363.171875	88976.671875	204269.265625	152199.5625	95300.828125	138877.375	40.986869101354124
66085.976563	164153.171875	73115.28125	268356.625	92841.265625	121442.429688	134412.65625	386754.25	44073.023438	85720.976563	90424.914063	51932.390625	87366.148438	212592.703125	154693.296875	104238.28125	157151.6875	41.010668855149774
94239.132813	175261.375	75872.492188	288840.34375	90239.171875	119237.664063	135504.4375	488653.3125	43164.367188	80804.453125	89496.984375	55626.507813	92962.6875	231273.671875	156768.9375	113836.148438	176739.421875	41.034468608945424
128535.6875	179782.234375	80225.953125	293908.09375	87760.695313	115117.6875	134754.65625	516404.125	42929.65625	77717.890625	88083.476563	58747.675781	102789.0	244722.03125	162501.5	110550.234375	173889.5625	41.058268362741074
144352.0	182535.828125	81647.289063	294041.625	90065.054688	114387.648438	133944.28125	456074.21875	42729.171875	75833.140625	95000.851563	62457.882813	114380.734375	249664.453125	163400.5	106367.898438	160472.53125	41.082068116536725
141262.6875	183449.296875	81248.8125	293190.53125	96198.789063	122287.710938	130395.234375	375941.75	44447.871094	75660.585938	106689.898438	63856.207031	125650.929688	253344.359375	165153.640625	97945.296875	144654.234375	41.105867870332375
110303.835938	181431.4375	77160.59375	290940.84375	99097.289063	127028.523438	131990.171875	290348.4375	45424.625	78486.132813	108591.773438	63091.925781	130818.226563	246841.8125	162609.171875	92768.710938	133051.328125	41.129667624128025
88560.976563	183314.4375	72636.351563	296480.15625	99427.265625	127789.6875	130890.257813	266047.0	41306.464844	77392.289063	108196.71875	61212.800781	129702.546875	238930.234375	159640.546875	92639.242188	130868.609375	41.153467377923675
70189.007813	181153.953125	71610.703125	298357.03125	97714.148438	126463.859375	132922.796875	277116.5	41474.445313	81474.945313	101018.507813	56854.828125	122607.632813	239032.375	158646.21875	98131.148438	134565.484375	41.177267131719326
62641.058594	178823.890625	68059.03125	302897.5	95787.195313	128408.210938	131217.484375	284794.09375	41054.167969	85569.960938	96690.101563	55469.625	114364.71875	236003.484375	158713.53125	98456.070313	131138.421875	41.201066885514976
55634.648438	175288.828125	67638.148438	291204.71875	97002.984375	128436.460938	133959.40625	267952.375	42485.042969	86312.304688	101720.359375	58492.828125	106492.4375	230230.609375	162144.953125	100730.710938	128456.921875	41.224866639310626
51065.726563	168574.921875	68867.445313	281248.28125	93729.234375	128853.039063	131447.125	235894.640625	42161.949219	87018.945313	110576.515625	60306.316406	109854.65625	231962.328125	163452.171875	97433.195313	118395.507813	41.24866639310628
47037.410156	160855.171875	70458.289063	276863.8125	95625.828125	127530.742188	129690.609375	205907.671875	44276.625	82346.742188	113726.507813	61202.726563	105631.046875	214932.515625	162366.5625	91911.796875	107126.726563	41.27246614690193
46340.140625	156836.171875	71894.570313	275630.15625	105000.46875	125752.625	129817.65625	183020.8125	44568.941406	81026.617188	117472.789063	61621.996094	112112.320313	211131.90625	158625.3125	90067.359375	104886.40625	41.29626590069758
46485.199219	148470.75	71666.601563	273466.5625	108362.765625	119162.117188	128639.523438	171876.421875	48161.929688	81206.617188	111392.4375	69116.921875	126885.09375	202542.625	164342.28125	89730.054688	99725.734375	41.32006565449323
45317.996094	156604.609375	74490.5625	281086.4375	115541.0625	118297.96875	126649.398438	158099.8125	52755.332031	81309.359375	102526.40625	74448.4375	149399.765625	198421.515625	168214.71875	90452.15625	98021.984375	41.34386540828888
45951.375	153676.34375	74926.765625	283335.875	113327.757813	114239.0625	123163.695313	144302.359375	58955.984375	79667.984375	95768.140625	84753.6875	178903.796875	199241.625	174313.578125	94043.070313	97876.742188	41.36766516208453
46363.765625	164583.171875	77137.703125	289039.34375	110142.976563	111793.109375	129451.585938	145336.65625	66277.375	83840.78125	89421.140625	90869.257813	183015.140625	203419.59375	182323.6875	96654.429688	102822.460938	41.39146491588018
45741.800781	166939.515625	76962.03125	289239.3125	107679.078125	112932.617188	130402.5	142594.78125	63514.492188	83917.539063	88748.054688	103987.71875	177736.203125	209052.328125	182399.015625	102833.3125	102305.03125	41.41526466967583
46327.292969	160735.609375	72896.648438	277622.03125	104673.804688	116163.53125	134820.609375	146039.515625	58145.714844	87864.195313	83271.1875	128214.140625	153829.0625	210221.890625	179322.28125	113554.421875	104011.203125	41.43906442347148
45959.578125	151609.375	67586.476563	274305.65625	103311.125	123602.632813	139091.171875	148996.984375	53695.058594	91619.960938	78897.109375	165183.484375	142151.34375	205045.203125	173376.546875	121289.835938	105020.585938	41.46286417726713
44108.476563	148959.46875	66730.648438	270446.125	107625.460938	132179.0625	146018.03125	154751.96875	53542.207031	92309.0	75253.046875	194206.046875	139291.046875	196396.265625	165224.5	119854.640625	99764.0625	41.48666393106278
46159.800781	152930.859375	68174.671875	280055.625	119148.109375	141648.265625	148922.0625	154065.734375	53038.921875	93952.773438	70484.546875	191615.09375	130114.367188	196400.875	163791.34375	115838.085938	100028.320313	41.51046368485843
46759.445313	160518.640625	68169.375	293254.96875	148907.359375	141170.203125	149615.1875	158760.890625	50344.023438	94301.632813	69683.632813	169178.640625	123604.140625	198541.734375	161984.71875	110586.539063	104722.453125	41.53426343865408
48766.9375	172915.515625	68734.210938	300233.1875	172694.515625	139679.90625	152295.21875	178632.34375	47226.886719	93784.632813	67771.1875	143079.34375	112654.203125	203756.984375	158312.953125	110176.820313	112254.96875	41.55806319244973
48143.339844	171690.234375	67194.960938	288530.0625	159277.171875	126387.570313	141686.34375	198490.078125	46475.976563	90889.28125	67648.710938	120694.039063	105810.601563	211372.421875	161691.59375	107449.359375	113767.953125	41.58186294624538
47818.292969	178605.125	70377.914063	298385.34375	145734.28125	122378.59375	147164.640625	245886.953125	47740.921875	94018.921875	66407.453125	105727.773438	101649.15625	214624.515625	159618.734375	109908.328125	125234.625	41.60566270004103
50635.359375	173886.296875	75773.515625	298792.625	120529.179688	115976.5625	138671.546875	267277.625	50116.644531	88236.304688	66348.203125	96404.625	101085.867188	219628.03125	161882.4375	112362.90625	129931.195313	41.62946245383668
46935.273438	168906.21875	76314.226563	304383.4375	103994.789063	111311.570313	136691.703125	268537.5	55830.707031	89190.929688	66884.867188	96644.1875	106407.273438	226101.078125	166523.703125	114000.898438	116119.929688	41.65326220763233
46859.78125	161774.1875	80082.609375	292146.90625	93582.75	113492.789063	130187.125	227738.375	56644.039063	89230.78125	67885.578125	94663.882813	100146.40625	210449.6875	163390.21875	121122.578125	108259.960938	41.67706196142798
51085.039063	146316.734375	73659.132813	269423.09375	86933.796875	107770.890625	126475.851563	195343.390625	55838.449219	85186.078125	67356.664063	95565.914063	98578.617188	207857.828125	158595.15625	139815.890625	98917.898438	41.70086171522364
49643.875	145777.90625	73235.414063	265131.75	87264.382813	104503.148438	120938.109375	169070.703125	52786.929688	88410.023438	72321.296875	96120.828125	100188.109375	206159.0625	157735.09375	167068.0	94150.632813	41.72466146901929
50592.394531	146545.015625	70003.507813	256047.890625	91934.617188	105274.109375	124806.726563	164357.640625	50830.171875	89196.914063	77925.210938	94895.40625	101857.539063	210808.140625	157058.78125	188084.578125	91675.359375	41.74846122281494
50223.839844	157073.765625	68488.734375	257514.9375	91743.3125	108806.09375	129154.4375	170116.078125	48605.21875	88977.5625	83690.375	95720.789063	104557.242188	223231.4375	153006.515625	200345.625	98229.40625	41.77226097661059
49488.605469	163953.34375	69538.273438	263476.96875	91000.679688	111786.117188	131823.296875	194793.953125	48981.09375	87563.171875	94086.179688	98105.539063	116186.875	241126.1875	156879.671875	189621.578125	110622.71875	41.79606073040624
49859.003906	168519.21875	69355.039063	275236.375	85459.59375	114877.882813	133364.84375	266573.53125	49604.003906	87752.296875	98609.117188	93827.65625	116605.789063	247945.453125	158962.0	172801.890625	130105.84375	41.81986048420189
49162.460938	166495.296875	69109.421875	277139.21875	84100.890625	113669.703125	130817.101563	351387.375	47305.039063	81284.632813	92766.460938	87646.742188	114025.4375	245742.375	161708.359375	166849.265625	151840.796875	41.84366023799754
52017.144531	169181.265625	70250.179688	289625.53125	85858.976563	112525.070313	128326.085938	461675.84375	48111.894531	81802.039063	85842.554688	81709.101563	112249.765625	242411.265625	161684.1875	184544.671875	172658.453125	41.86745999179319
53334.683594	169012.75	73187.265625	307631.15625	94916.554688	117510.1875	133225.578125	593261.375	45957.355469	84347.71875	78520.195313	80103.773438	103717.007813	248862.953125	165630.171875	230221.90625	189047.421875	41.89125974558884
53225.226563	176002.828125	72552.84375	308331.28125	97361.898438	120108.617188	130421.835938	648099.25	46600.441406	87937.164063	78021.820313	86024.710938	103264.25	265467.1875	166770.578125	273987.375	195153.515625	41.91505949938449
53244.050781	180563.9375	71949.890625	307818.375	99806.945313	127520.109375	130658.953125	645415.625	44850.546875	83664.703125	75638.601563	89016.265625	100548.695313	287847.71875	176292.953125	278954.75	190369.203125	41.93885925318014
49787.652344	184347.015625	73023.1875	304683.375	98832.070313	131768.109375	132271.953125	572227.0625	45725.777344	81898.242188	79003.304688	91174.195313	102290.992188	295971.84375	171697.78125	270555.71875	180784.3125	41.96265900697579
48247.746094	173471.796875	71662.992188	294648.78125	96517.851563	127430.84375	131251.890625	519090.6875	44188.796875	77815.921875	86728.6875	101349.835938	111467.765625	294823.34375	173003.515625	253950.015625	165156.0625	41.98645876077144
47445.730469	171453.046875	68589.273438	300008.8125	101918.898438	118729.835938	134119.4375	534369.3125	45211.328125	76846.164063	85241.929688	106390.820313	118349.507813	275878.46875	164157.84375	275929.34375	175091.390625	42.01025851456709
46818.804688	169334.125	69177.742188	297680.40625	110211.945313	114566.71875	137657.40625	558999.0	43987.9375	74735.25	82979.507813	132078.96875	137488.734375	256389.484375	163158.3125	308726.84375	180178.015625	42.03405826836274
46648.308594	165746.125	68318.59375	296662.09375	114719.6875	111708.90625	138063.296875	591729.125	47095.621094	77400.054688	80137.875	160953.875	159913.96875	251879.421875	167961.5625	316544.625	182658.0625	42.05785802215839
45440.492188	163499.9375	65087.664063	293711.9375	107768.695313	110909.4375	140397.28125	593801.75	43956.246094	79194.976563	78149.132813	185193.90625	173578.046875	242311.453125	169401.390625	299847.84375	174318.90625	42.08165777595404
45266.914063	163557.328125	67075.023438	285139.75	103548.21875	111419.882813	137142.390625	532420.0	43642.3125	77089.335938	74997.25	184594.65625	176171.296875	228296.921875	162455.6875	270611.875	163948.640625	42.10545752974969
44175.328125	162471.1875	67566.226563	284667.71875	99260.390625	117202.5	140287.90625	440277.84375	44919.511719	81046.21875	80195.023438	168145.46875	175286.5625	229866.953125	167498.9375	219056.71875	144084.1875	42.12925728354534
44669.765625	154318.578125	64497.148438	274731.59375	95826.898438	109384.835938	133796.703125	342424.125	43274.253906	77176.578125	78573.289063	135307.1875	151941.671875	214449.71875	162271.9375	179059.90625	133240.421875	42.15305703734099
45111.308594	156652.296875	67364.632813	287660.9375	108757.382813	112538.71875	128821.28125	345025.875	42127.5625	78504.484375	77252.679688	106622.28125	126876.5625	209232.3125	158362.59375	164477.078125	143227.46875	42.17685679113664
44573.179688	158542.828125	63147.9375	300288.125	113742.789063	115341.023438	126022.1875	478906.625	44453.84375	77557.796875	78941.890625	90089.132813	118974.71875	216329.015625	160828.078125	170129.34375	181797.5625	42.20065654493229
48435.371094	176143.859375	64181.628906	325684.3125	122070.1875	118160.28125	128124.414063	760565.3125	42223.085938	73772.054688	78405.976563	85445.203125	115353.640625	239127.859375	167096.09375	197486.15625	250438.734375	42.224456298727944
44735.851563	186196.875	66635.789063	343388.25	119435.679688	119523.734375	132196.421875	1101106.875	45715.316406	74354.984375	83603.882813	86490.421875	117927.632813	272315.15625	179016.375	222919.140625	306725.90625	42.248256052523594
45657.742188	182668.234375	65169.628906	332494.0	109029.78125	116557.226563	135584.984375	1365325.0	47750.5625	72201.1875	88511.953125	87071.1875	116269.117188	290913.25	186375.75	227124.828125	322198.375	42.272055806319244
45254.347656	191144.46875	67797.1875	338519.125	108230.65625	118091.328125	133100.609375	1294121.625	50452.59375	75097.609375	89220.554688	83139.703125	117619.398438	297585.8125	189510.703125	211084.390625	298570.9375	42.295855560114894
45029.96875	176823.984375	66412.4375	310724.03125	98900.046875	116688.632813	128973.320313	1037689.0	50291.550781	77033.40625	86170.367188	81707.398438	114755.8125	290516.21875	186534.8125	177031.625	234904.84375	42.319655313910545
41898.367188	178154.125	66983.976563	312036.125	99250.375	116262.945313	129130.65625	727835.25	48929.417969	79734.09375	81351.5	76702.226563	113470.695313	265883.3125	173083.515625	157087.25	192150.140625	42.343455067706195
44448.542969	180289.734375	69047.523438	309069.46875	102822.8125	116815.148438	128722.632813	501650.59375	47448.140625	85005.5	75198.765625	75103.132813	116186.882813	262446.875	177410.25	150269.171875	165561.34375	42.367254821501845
42628.964844	176947.4375	67665.992188	306431.375	106391.296875	117042.703125	131199.65625	372501.25	44891.972656	87037.921875	74062.898438	79587.96875	120666.5	252831.859375	168378.75	166179.5625	150537.671875	42.391054575297495
42625.066406	173020.859375	64291.453125	296837.1875	107720.171875	119463.203125	134501.875	312304.03125	45676.308594	86553.882813	78508.867188	93856.15625	136894.609375	255809.390625	172334.140625	186126.703125	137087.96875	42.414854329093146
44466.246094	180037.234375	63758.5	294186.6875	110074.890625	117981.742188	135514.28125	266545.6875	44642.242188	83880.9375	82210.4375	124809.367188	157505.515625	253493.4375	169198.359375	214277.9375	134739.65625	42.438654082888796
43005.3125	177770.5	60524.242188	287660.15625	109170.0625	116185.476563	133386.609375	247858.21875	48924.449219	83084.148438	89897.070313	161023.265625	181971.734375	263083.03125	168976.96875	231517.484375	138962.1875	42.462453836684446
42585.515625	177686.078125	63497.125	293281.53125	105981.757813	115288.40625	129424.5	238914.171875	52056.894531	84864.328125	96487.609375	199026.8125	199388.578125	265372.53125	166772.84375	230859.84375	131728.59375	42.486253590480096
43516.769531	172791.546875	64893.953125	283725.78125	104240.15625	111513.632813	129685.859375	233633.6875	50127.808594	79678.335938	95565.820313	206941.0625	190410.796875	251613.875	165029.640625	226772.765625	129178.328125	42.51005334427575
42049.6875	165630.21875	67579.3125	278337.0	95627.53125	108332.023438	130129.789063	227474.125	50830.269531	81868.304688	98958.273438	201438.1875	170920.453125	243003.828125	164000.96875	222611.4375	123476.8125	42.5338530980714
44027.9375	160376.6875	68419.929688	273670.71875	93725.890625	106048.273438	130305.273438	221977.484375	49712.433594	75779.59375	96429.671875	176476.203125	152235.359375	227877.0625	158473.984375	218320.03125	122641.84375	42.55765285186705
