m/z 198	m/z 192	m/z 184	m/z 178	m/z 170	m/z 156	m/z 142	m/z 205	m/z 259	m/z 253	m/z 231	m/z 218	m/z 217	m/z 191	m/z 177	m/z 219	m/z 206	Retention time (min)
34865.046875	115583.164063	45223.828125	145698.4375	65333.015625	82236.695313	89949.320313	126695.195313	131991.765625	93605.726563	126767.054688	90867.320313	178676.40625	171626.078125	156547.390625	120095.5625	87684.5	69.68937217890849
35191.410156	120080.265625	48812.414063	149114.140625	66085.15625	81817.609375	90767.515625	129734.007813	143906.078125	94417.359375	130138.21875	98319.25	209402.953125	178358.859375	162422.21875	121980.125	86978.070313	69.71317193270414
35688.5	122879.820313	48238.664063	147712.65625	64295.972656	80086.71875	88950.742188	130388.828125	150268.296875	91113.257813	132424.765625	107841.289063	247539.28125	185055.6875	166898.4375	122769.679688	90265.34375	69.7369716864998
33577.671875	123286.992188	45712.425781	147097.046875	65521.242188	80856.484375	90787.242188	133971.09375	154072.46875	93637.984375	134579.984375	118961.085938	268203.53125	194006.25	174696.0625	125877.703125	88171.171875	69.76077144029544
35165.832031	124653.554688	47124.933594	148319.1875	66072.3125	81645.03125	90743.757813	133705.171875	143688.0	91359.929688	134165.15625	131158.296875	269857.6875	204038.609375	173587.765625	136425.890625	90298.710938	69.78457119409109
37131.9375	127875.210938	46826.109375	146677.109375	65890.585938	79306.953125	88889.226563	130106.25	133676.5625	92918.5	131053.820313	160885.234375	287871.34375	210703.03125	175454.546875	163144.28125	89617.210938	69.80837094788674
36751.351563	123846.445313	46107.390625	148597.03125	66751.53125	83346.257813	89673.851563	135744.640625	139143.1875	94163.398438	132667.875	230817.953125	349008.15625	213235.296875	182229.34375	199745.5	89596.429688	69.8321707016824
37153.691406	125594.023438	47494.601563	152783.34375	62977.046875	78724.039063	91183.023438	138111.8125	155292.59375	95912.875	139326.3125	350718.25	478751.78125	214286.234375	190588.875	248165.375	92075.671875	69.85597045547804
35971.980469	121381.632813	44783.296875	150919.0625	64201.820313	82083.351563	92345.914063	140200.65625	179234.78125	94518.132813	137994.640625	466743.59375	628054.0	205036.453125	200490.578125	272644.375	91136.398438	69.87977020927369
37173.421875	124066.78125	48435.636719	156659.71875	63885.664063	81109.664063	91570.117188	145084.6875	196760.34375	97624.921875	140649.828125	507694.4375	679739.6875	204960.203125	211712.640625	268047.40625	92661.648438	69.90356996306934
35893.238281	119880.617188	47249.648438	151206.609375	63150.773438	79627.46875	90501.765625	142061.0	205378.75	91765.039063	146535.421875	465603.96875	659490.3125	205863.421875	215963.078125	231336.828125	90622.726563	69.927369716865
35974.339844	115134.570313	44836.804688	146710.515625	62131.902344	78312.882813	87345.0	138610.015625	183786.125	95249.21875	147375.453125	351168.03125	501341.9375	195763.5625	204444.28125	190752.84375	89544.84375	69.95116947066064
35815.84375	115130.179688	47719.902344	148894.65625	63816.691406	81772.976563	91224.25	137259.890625	168237.171875	99736.125	143700.078125	245982.65625	370238.84375	187849.515625	191605.40625	160464.0	88891.148438	69.97496922445629
34625.910156	109845.234375	46782.367188	142824.6875	63520.109375	81329.1875	90586.445313	136763.515625	169063.53125	119144.867188	142431.4375	183051.078125	286243.84375	185053.953125	175880.96875	152301.09375	87130.757813	69.99876897825195
37395.652344	109022.0625	48362.785156	139609.75	64373.15625	82405.984375	92687.921875	131579.984375	166929.15625	142085.96875	138408.546875	154085.015625	247416.453125	179199.890625	166392.421875	144287.59375	86855.921875	70.0225687320476
35884.972656	108755.445313	48716.597656	137558.421875	62386.433594	82754.867188	91572.1875	134488.90625	162343.6875	170861.65625	134600.171875	144520.09375	232009.34375	175581.3125	164929.046875	145633.46875	87610.945313	70.04636848584325
38050.132813	107363.296875	47165.117188	141552.40625	64068.980469	84698.75	94110.5625	136776.15625	143819.34375	181018.0	128968.015625	141182.21875	225499.390625	172719.71875	164333.609375	150998.390625	88265.648438	70.07016823963889
38281.734375	107499.34375	47602.820313	142292.5625	65222.671875	85082.398438	95411.320313	138305.515625	129516.546875	187147.0	131740.5	142838.65625	219659.734375	173148.0	163120.78125	163148.15625	85535.195313	70.09396799343455
40575.65625	110538.359375	49536.179688	142051.90625	63394.832031	83498.921875	93318.960938	133691.96875	120436.976563	186361.96875	129026.898438	159668.53125	222406.640625	169315.03125	155653.28125	184931.21875	87111.234375	70.1177677472302
41594.035156	108502.117188	45849.847656	142796.171875	61450.800781	81907.015625	92886.320313	137090.703125	120236.453125	174786.109375	140639.328125	189013.21875	244107.359375	176598.0	162582.515625	204064.5	89717.789063	70.14156750102585
38692.972656	106583.445313	45729.945313	140722.890625	62902.613281	79935.171875	90415.648438	130099.148438	114149.828125	155777.734375	144040.84375	201162.28125	250417.890625	176737.953125	168011.328125	203772.671875	90184.53125	70.16536725482149
39518.949219	112189.21875	46439.050781	142432.359375	65613.789063	82146.859375	89453.375	126962.210938	118025.039063	133563.171875	143222.109375	181533.734375	242409.609375	174176.34375	168253.078125	213396.5625	90039.15625	70.18916700861715
36423.6875	108273.140625	47047.773438	145608.546875	63490.132813	81198.132813	88435.023438	130569.734375	125900.359375	126788.523438	150201.234375	164535.15625	227816.046875	178005.625	176040.546875	197401.125	89035.328125	70.2129667624128
37019.15625	112287.273438	46576.0625	145093.984375	66648.5625	81112.789063	89086.6875	127741.765625	128666.820313	126697.359375	148493.078125	142195.921875	210712.21875	176416.40625	167310.734375	192986.015625	88648.4375	70.23676651620846
36066.542969	109134.351563	44973.617188	140325.25	65777.359375	79551.992188	88957.710938	126876.0625	128492.632813	141361.25	145069.484375	135374.15625	204793.8125	179481.046875	169183.078125	186596.5	85808.75	70.2605662700041
37610.855469	111858.390625	48529.703125	147890.40625	66114.273438	79959.117188	90502.5625	127349.1875	125636.90625	156424.53125	140177.859375	147168.59375	207891.578125	171953.96875	162541.203125	195401.03125	86118.320313	70.28436602379975
38155.628906	109251.3125	47842.367188	144252.46875	65166.382813	81147.859375	89159.523438	120825.179688	118613.453125	165889.8125	136568.140625	198020.609375	240187.78125	170478.546875	158491.3125	210551.703125	83650.476563	70.3081657775954
39932.625	107274.335938	47937.882813	143272.65625	64272.433594	83067.53125	92426.25	121560.046875	119160.648438	164943.46875	136419.84375	273831.15625	297298.5	171369.53125	159690.140625	227652.671875	86766.40625	70.33196553139106
37235.632813	107350.1875	51702.238281	146167.0625	66081.40625	82027.179688	94997.101563	120477.671875	117110.773438	152311.796875	134899.8125	336543.6875	361347.34375	170420.28125	166474.609375	225869.0625	83210.6875	70.3557652851867
39589.632813	109518.28125	50603.65625	144339.046875	67546.90625	85615.242188	96141.054688	122121.90625	119675.726563	149006.34375	134844.078125	356462.53125	373560.03125	173130.96875	163697.953125	209349.125	86973.484375	70.37956503898235
36403.613281	109465.453125	49797.628906	137972.953125	63683.996094	82201.757813	92352.148438	123897.03125	124181.890625	148785.8125	133555.46875	313199.09375	353977.875	177617.8125	162688.90625	173913.4375	85382.0625	70.403364792778
38926.644531	116686.390625	51092.160156	144703.921875	67119.523438	85022.835938	94543.0	127349.140625	131309.59375	150155.5	129666.554688	237451.625	296942.71875	175441.78125	160741.890625	155824.234375	87141.265625	70.42716454657366
39748.703125	114854.109375	50516.078125	142914.453125	65689.53125	84413.53125	93224.453125	130338.585938	153863.6875	152164.109375	127766.554688	192911.453125	295091.40625	178753.65625	166495.578125	144949.125	89022.335938	70.45096430036931
38521.628906	115429.75	52133.609375	151465.953125	68086.15625	87177.765625	98007.617188	136685.84375	198466.53125	159992.21875	138569.765625	175405.640625	328111.15625	188027.015625	185914.859375	144486.21875	88786.78125	70.47476405416495
39124.519531	119285.453125	54323.097656	157044.4375	68201.75	88654.015625	96435.132813	141577.65625	241392.421875	168939.140625	150240.375	180344.0	377051.34375	195835.09375	207331.96875	154027.984375	87568.875	70.49856380796061
39892.945313	118133.632813	54152.671875	163555.484375	73755.703125	89973.640625	95823.71875	145373.484375	278497.625	163959.75	164350.46875	190478.0	440036.21875	208002.328125	243604.609375	153311.890625	90552.46875	70.52236356175626
41204.175781	119319.554688	53345.757813	161574.546875	71730.226563	86915.421875	97325.804688	149727.515625	295799.34375	152766.375	173417.515625	196654.109375	460401.625	210183.765625	259545.921875	160229.40625	92689.34375	70.54616331555191
40545.09375	114861.484375	53980.195313	166847.734375	71373.273438	90610.429688	98713.445313	147128.78125	297493.21875	136696.28125	168567.09375	203569.359375	472986.25	211635.28125	265187.5625	164917.671875	93402.953125	70.56996306934755
39532.652344	116221.273438	52654.722656	162929.25	73181.25	86784.101563	95925.289063	152891.03125	311675.46875	133338.875	171046.265625	223549.21875	503422.28125	214571.046875	271298.875	169211.828125	92354.171875	70.59376282314321
40007.277344	112088.507813	52118.574219	155814.328125	71320.375	87464.859375	95490.171875	143878.203125	281970.8125	121994.625	156269.46875	228663.234375	488001.9375	206374.328125	257970.296875	174271.078125	91217.570313	70.61756257693887
40346.082031	113686.507813	52590.289063	156179.75	72423.851563	88389.023438	98398.898438	142197.71875	244948.140625	122264.757813	157189.515625	232137.609375	446639.0625	199669.859375	239552.375	176654.5	92501.976563	70.64136233073451
40341.992188	116631.015625	53480.636719	158099.578125	75322.09375	88216.390625	101242.101563	142388.0625	199204.328125	121387.976563	148362.078125	219659.109375	378953.71875	194302.5	225037.28125	171988.4375	92800.0	70.66516208453015
39696.496094	110335.78125	49816.0	153252.96875	70993.75	86256.460938	95654.15625	134935.765625	156623.015625	116544.265625	147401.21875	200226.6875	297322.15625	192912.21875	194145.421875	163427.921875	89162.882813	70.68896183832581
42349.140625	121906.820313	52994.234375	161315.125	71798.789063	87823.257813	100673.78125	136359.859375	139406.734375	118768.679688	159592.171875	171870.03125	255625.421875	199858.765625	191417.328125	157330.734375	96141.65625	70.71276159212147
39269.296875	121020.226563	51171.601563	167704.828125	74862.46875	89368.117188	100413.132813	137749.96875	130035.632813	119066.367188	175633.75	153612.34375	228063.265625	207082.1875	207529.15625	145279.21875	92416.171875	70.73656134591711
39773.898438	118578.09375	50838.625	162661.078125	69888.429688	85566.320313	98225.710938	135420.671875	125247.695313	116767.398438	180241.171875	140772.015625	217985.75	206325.21875	198354.921875	141742.625	95471.039063	70.76036109971275
38228.492188	117498.039063	48643.269531	157306.828125	68862.421875	81764.703125	96248.710938	130650.0	117175.84375	111342.882813	170221.3125	135694.1875	212206.375	205036.40625	198619.875	140563.796875	90748.09375	70.78416085350841
36633.996094	115236.617188	48952.078125	150663.109375	68308.304688	83269.890625	95625.304688	130675.3125	113754.320313	111757.734375	161108.953125	140307.390625	215223.34375	196905.046875	186402.921875	134590.921875	91097.890625	70.80796060730407
37058.257813	115131.796875	46007.570313	142691.171875	66740.757813	81543.882813	93594.242188	128747.75	110042.273438	108002.25	144437.5625	135113.671875	207094.640625	188138.671875	175817.421875	130386.929688	90100.820313	70.83176036109971
36619.25	111659.585938	48173.691406	140829.1875	67232.71875	81806.921875	94322.46875	122797.609375	104901.335938	107808.257813	138202.734375	130782.8125	201957.171875	180328.96875	167018.328125	128920.085938	89189.359375	70.85556011489535
36564.550781	111222.429688	46823.007813	141994.8125	65286.191406	81547.9375	91240.75	123238.429688	105037.625	115091.96875	136642.0	122932.929688	194365.75	179903.375	162577.375	126017.65625	89163.375	70.87935986869101
35830.5625	108846.890625	44945.984375	142165.46875	64235.875	79350.523438	91149.21875	126111.242188	106370.640625	123491.789063	139959.859375	114040.070313	185400.78125	179361.984375	165510.359375	124486.484375	86957.15625	70.90315962248667
35152.417969	113443.984375	46850.164063	148292.59375	65665.625	79301.640625	91163.90625	129724.929688	98922.09375	122515.234375	145562.375	116942.4375	179875.765625	178613.84375	163073.359375	133140.0625	88663.585938	70.92695937628231
34798.84375	114732.554688	48737.234375	156346.96875	65413.878906	80722.726563	88957.132813	129806.15625	97520.3125	123130.367188	156020.140625	126885.617188	187922.453125	175308.84375	167298.921875	139999.21875	88662.507813	70.95075913007796
35224.261719	113380.15625	48187.84375	157068.34375	63145.488281	79666.078125	88335.375	131172.578125	98098.109375	112881.945313	170061.796875	152274.0625	212935.96875	181068.765625	176217.015625	150028.078125	90012.671875	70.97455888387361
32997.863281	111463.96875	45921.632813	154208.46875	62138.726563	78284.929688	88145.804688	130283.007813	98097.6875	105490.054688	178856.59375	169016.0	239490.0	182637.453125	183892.609375	151740.296875	87827.75	70.99835863766927
35496.476563	115941.8125	48224.207031	150800.078125	61732.984375	79805.101563	86429.007813	131951.890625	102868.046875	103437.804688	177619.46875	188984.625	265890.59375	188845.625	185746.0625	153699.9375	87430.226563	71.02215839146491
33808.757813	117068.179688	45705.90625	147889.203125	60560.253906	80131.023438	90330.765625	127329.554688	107867.765625	107554.898438	165276.109375	181179.90625	263018.75	182351.984375	179583.5625	143449.046875	88012.007813	71.04595814526056
34999.988281	115286.210938	44515.148438	142311.203125	59560.015625	78380.710938	87489.6875	127496.53125	113101.476563	114939.117188	150736.390625	167298.640625	256915.765625	178650.5	173364.453125	138515.609375	87915.726563	71.06975789905621
33188.917969	116118.265625	45178.199219	145550.21875	61997.90625	80649.585938	88439.140625	129900.734375	116936.203125	120953.515625	140322.40625	160769.578125	252244.96875	178905.109375	166738.03125	134440.90625	88091.867188	71.09355765285187
34896.359375	116181.265625	46201.847656	156778.75	63133.222656	78216.523438	90722.0625	131019.65625	119405.5625	124226.335938	130449.125	155794.96875	260825.0	187368.25	166734.453125	135954.03125	90242.703125	71.11735740664751
35226.253906	113803.453125	46579.402344	165905.34375	65713.578125	82027.703125	94814.632813	132591.546875	116716.078125	126506.921875	125555.515625	150740.15625	240814.828125	188192.21875	165954.65625	137607.46875	90994.515625	71.14115716044316
35307.375	110742.851563	46181.582031	160226.375	62601.988281	77869.945313	88659.109375	130587.953125	116292.515625	122547.609375	125096.382813	160063.265625	237086.96875	188251.703125	164473.984375	142113.59375	93466.859375	71.16495691423881
34507.738281	110376.226563	46094.582031	162336.765625	66581.625	86146.492188	95525.78125	132268.09375	119752.21875	118349.507813	130983.976563	162548.8125	227989.21875	181819.40625	166204.09375	143844.5	92805.09375	71.18875666803447
35719.714844	110377.664063	44911.605469	153454.84375	62189.632813	82007.984375	91012.257813	129920.554688	122010.820313	107702.273438	124492.078125	152600.15625	218156.734375	179911.453125	168029.265625	134445.65625	89572.164063	71.21255642183012
33270.398438	107395.820313	45862.058594	146352.421875	60706.375	82400.125	91029.375	125911.054688	120092.601563	99256.703125	127382.351563	142770.609375	202562.390625	171299.6875	163056.109375	130321.59375	89647.59375	71.23635617562576
34435.769531	110056.75	44569.75	142927.109375	60380.539063	79275.828125	87500.140625	124415.117188	118961.492188	100622.648438	125157.429688	124815.710938	185298.21875	174852.265625	173387.671875	128768.625	88950.710938	71.26015592942142
35230.152344	116464.976563	43997.585938	150660.703125	59420.179688	77248.695313	86554.132813	124640.039063	114290.976563	100103.03125	129069.1875	112223.070313	182266.015625	185548.078125	185408.09375	131749.671875	89565.234375	71.28395568321707
34555.722656	122442.6875	43802.441406	152044.515625	60436.316406	78264.835938	85889.359375	129069.117188	117614.976563	105486.570313	136063.703125	110773.71875	188202.375	212191.21875	202107.859375	130905.007813	90760.75	71.30775543701272
34563.351563	124841.171875	43987.183594	151577.890625	58664.828125	76167.3125	86031.351563	131994.796875	121884.03125	110156.085938	139907.546875	110423.945313	202850.984375	228363.796875	205892.75	137623.625	93166.742188	71.33155519080836
35942.429688	122685.570313	45050.96875	150091.78125	59724.949219	77639.578125	87264.132813	135955.84375	127512.328125	119514.507813	148736.171875	114712.585938	222930.625	255965.328125	214764.234375	130066.921875	91679.289063	71.35535494460402
34954.601563	120793.304688	44601.785156	151877.5625	60465.230469	75240.890625	85301.765625	133483.375	125956.71875	121629.4375	153378.46875	114548.921875	221841.234375	247405.046875	199495.40625	132604.296875	90034.039063	71.37915469839967
35153.910156	120019.085938	45106.75	148556.21875	60983.996094	79426.09375	87720.585938	133598.984375	124167.492188	121887.039063	153334.828125	117967.179688	217099.75	236028.453125	184140.9375	136057.546875	90061.984375	71.40295445219532
33515.308594	117011.242188	44937.054688	147960.828125	60101.875	77980.8125	85214.414063	132693.390625	126112.09375	126923.414063	162898.46875	126829.976563	228307.859375	225313.03125	185070.75	132664.84375	87079.367188	71.42675420599097
34179.78125	115068.992188	45316.882813	143351.953125	60473.390625	76252.304688	84937.90625	129023.53125	126493.578125	129971.335938	152852.828125	128785.59375	219770.234375	200814.765625	170917.515625	137009.828125	87255.023438	71.45055395978662
35376.65625	110915.257813	44333.96875	143613.96875	60498.757813	79019.320313	85241.382813	128940.40625	132633.125	129379.59375	146925.65625	135108.484375	237202.609375	191424.984375	176826.25	132188.796875	87241.773438	71.47435371358227
33300.996094	112134.976563	46507.925781	141603.59375	59427.722656	78227.53125	84964.070313	128778.351563	145295.515625	122132.085938	140388.203125	136203.625	244403.96875	182144.9375	176292.796875	129320.640625	86190.375	71.49815346737793
34375.78125	111947.164063	44645.335938	142086.0	60818.691406	76067.320313	88078.125	130539.40625	159507.234375	112580.4375	132833.984375	136286.40625	257018.828125	183719.75	178486.265625	129904.273438	86210.085938	71.52195322117358
34352.835938	109839.265625	45509.4375	140867.78125	63258.902344	79955.5	89772.367188	131642.578125	173225.0625	102112.226563	132954.515625	135665.25	271625.375	187177.71875	183847.5625	127436.9375	86568.023438	71.54575297496922
34742.785156	106265.625	46180.953125	138317.59375	60455.53125	81494.53125	86886.835938	127619.96875	180307.65625	93299.992188	130280.976563	132716.75	274064.3125	184189.09375	180126.9375	126359.984375	88213.65625	71.56955272876488
35273.597656	110470.507813	47674.683594	144570.203125	64561.425781	83905.632813	91039.851563	135887.640625	187409.4375	92320.882813	129894.0	132728.96875	279777.15625	188096.890625	179433.640625	129884.382813	88376.078125	71.59335248256053
35146.84375	111300.007813	47022.246094	143819.546875	66698.898438	83178.226563	88612.53125	133883.734375	179497.1875	92648.210938	132950.328125	140461.71875	294236.65625	189632.96875	184864.40625	138461.78125	93989.015625	71.61715223635618
33148.511719	111000.164063	47012.679688	142941.640625	66594.84375	81277.492188	86674.429688	135112.421875	169065.5	94392.257813	144046.359375	158635.1875	320438.28125	194864.265625	185302.1875	142711.6875	86992.359375	71.64095199015182
35902.164063	113052.84375	46895.296875	144353.5	65148.378906	80435.570313	91070.828125	137649.71875	161989.25	104222.914063	169989.828125	178409.53125	348065.84375	190920.203125	179572.421875	151557.0	91391.742188	71.66475174394748
35853.671875	115959.265625	48618.167969	148652.703125	69276.351563	79513.875	90584.117188	137901.609375	146920.59375	105527.890625	191259.15625	189858.0625	379694.21875	197466.375	185611.921875	152907.609375	94985.304688	71.68855149774313
34429.78125	112946.429688	46163.585938	146799.453125	71830.265625	80057.890625	91725.679688	141160.828125	145728.09375	116114.820313	204346.15625	181775.265625	374206.5625	202441.78125	187719.953125	150761.5625	92753.195313	71.71235125153878
35261.730469	116356.328125	46974.707031	141980.9375	69426.359375	79832.96875	90944.53125	141910.875	145174.921875	116582.570313	205043.46875	173883.125	340192.3125	197148.578125	180922.015625	138378.109375	95179.898438	71.73615100533442
33856.347656	114483.898438	47101.246094	137929.71875	72717.578125	78712.546875	93066.632813	138184.640625	143803.171875	117289.445313	190780.640625	149874.46875	296749.625	201006.703125	179966.046875	131054.5	93136.34375	71.75995075913008
33765.925781	115163.148438	46965.949219	142466.96875	71607.070313	80177.179688	97093.054688	139455.25	143959.21875	106287.179688	173507.671875	128061.039063	254593.125	197178.171875	173440.3125	129952.828125	91007.21875	71.78375051292574
35438.632813	112395.835938	44984.808594	140759.84375	70018.5625	80861.523438	97520.492188	137223.703125	145238.28125	95333.507813	162031.765625	125194.421875	249022.34375	192781.828125	175731.234375	129497.625	93596.632813	71.80755026672138
35455.125	114221.429688	45253.066406	142213.171875	65224.421875	77984.851563	94957.671875	136843.078125	153832.953125	92151.257813	156915.703125	126942.90625	274574.78125	189280.890625	181432.796875	133064.203125	90535.226563	71.83135002051702
34470.957031	110481.351563	44255.476563	146578.859375	64127.296875	76963.4375	94880.523438	136172.25	162303.6875	102364.351563	154415.296875	142439.6875	302170.125	187202.34375	190081.71875	136916.734375	88218.65625	71.85514977431268
35536.007813	115021.84375	46287.480469	149238.09375	65128.945313	79068.023438	92572.945313	138520.21875	169165.125	107384.742188	154532.390625	153811.109375	338987.28125	190368.578125	196212.296875	139041.84375	89321.09375	71.87894952810834
34924.75	114967.929688	46048.367188	153639.78125	64714.972656	80778.875	91458.875	138512.34375	159036.65625	106112.40625	157226.953125	156784.390625	345756.21875	192273.4375	200408.484375	142267.5	86718.695313	71.90274928190398
34145.660156	115331.453125	46861.195313	153489.828125	68953.015625	84873.507813	91995.125	138212.640625	150838.46875	102727.4375	162207.890625	159009.203125	337459.375	191097.0	198056.734375	139011.5625	88913.390625	71.92654903569962
35167.167969	118727.96875	46010.128906	151387.28125	70394.570313	81039.421875	87347.546875	133001.046875	140665.984375	100997.96875	156567.046875	149048.359375	297803.8125	186945.34375	193085.453125	136826.28125	89468.539063	71.95034878949528
33905.492188	122819.320313	44848.789063	152645.03125	70433.71875	82847.960938	89885.375	133554.0625	136966.484375	104143.765625	157798.75	140216.828125	267839.5	196060.921875	189400.75	127262.257813	88684.0	71.97414854329094
32035.275391	130865.632813	45877.015625	147079.71875	67748.796875	81833.382813	87121.34375	131023.34375	139898.859375	113515.117188	145566.90625	119739.734375	220713.96875	199424.578125	194287.640625	126313.179688	90506.585938	71.99794829708658
33633.621094	134191.8125	45374.339844	146153.078125	66697.96875	81193.390625	85228.265625	129344.289063	153529.734375	127343.023438	141080.734375	112473.1875	205708.890625	205523.671875	199922.171875	125018.25	92536.398438	72.02174805088222
33006.460938	127675.132813	43867.515625	145026.734375	70524.492188	81691.453125	89693.375	134724.546875	159632.671875	137463.25	141396.84375	114719.671875	198907.5	207114.078125	205292.296875	123792.570313	92184.828125	72.04554780467788
35484.097656	129545.09375	45983.527344	145305.859375	70792.242188	82469.890625	88015.796875	127457.140625	150874.671875	137413.046875	138386.890625	110799.601563	194794.390625	202953.140625	190444.609375	123006.328125	94766.539063	72.06934755847354
35092.824219	122040.46875	44843.5625	141002.203125	69924.8125	80987.632813	90913.625	128903.265625	138636.0	137615.609375	143054.140625	112059.789063	196054.6875	203204.96875	186317.515625	121137.398438	91056.21875	72.09314731226918
36321.332031	118504.28125	47163.136719	137949.84375	69991.585938	84145.398438	89615.398438	124302.21875	127529.101563	139763.125	154943.046875	110864.15625	193753.6875	190257.265625	170714.265625	116214.140625	86496.804688	72.11694706606482
36918.601563	117552.054688	45520.226563	132862.0625	65305.128906	80590.671875	88947.257813	125093.5	118370.96875	125761.679688	167697.3125	110117.84375	194026.921875	184334.125	162082.0625	122474.328125	90757.523438	72.14074681986048
37098.464844	117510.273438	45707.40625	144436.25	63935.289063	77427.53125	87102.859375	125203.351563	110115.390625	113561.460938	171342.3125	112707.953125	199914.5625	186961.28125	161510.765625	127608.015625	92557.523438	72.16454657365614
34889.472656	118872.703125	45033.601563	148858.796875	64076.328125	78275.382813	87896.1875	130475.726563	112714.796875	101894.484375	177880.984375	113280.070313	197199.765625	189472.875	170936.296875	132470.765625	91938.40625	72.18834632745178
32621.609375	117874.585938	45273.433594	155269.8125	61541.671875	80638.328125	87845.664063	140101.796875	124864.039063	97669.945313	180695.5	117249.710938	196650.78125	193236.75	180810.734375	138840.21875	91963.242188	72.21214608124743
33588.515625	119971.898438	43270.921875	152538.09375	57271.984375	78147.554688	82354.265625	139309.046875	129439.046875	87648.085938	176549.03125	128343.257813	200086.03125	204820.453125	186951.953125	143278.28125	92287.796875	72.23594583504308
31842.113281	119002.84375	45255.992188	156251.703125	61486.601563	81529.765625	86264.265625	140620.484375	137670.125	87060.546875	181381.71875	142224.921875	211500.484375	210810.125	196274.46875	147382.40625	89805.265625	72.25974558883874
33728.875	114669.03125	42192.898438	143998.375	58860.578125	79476.890625	84063.429688	138939.234375	136353.875	84533.476563	164505.8125	146854.234375	202814.375	202745.03125	184984.734375	149085.8125	90756.632813	72.28354534263438
36568.621094	118687.070313	46017.035156	145342.953125	62380.570313	87286.914063	88450.351563	137408.21875	139510.609375	88598.90625	156467.65625	144287.171875	204524.53125	203647.5625	184241.78125	147159.078125	91311.3125	72.30734509643003
33906.488281	113549.328125	43011.171875	143032.25	64815.28125	87607.0	88717.835938	128293.398438	133672.4375	84511.195313	145882.109375	146495.109375	203550.921875	193541.265625	179368.390625	142237.15625	87953.203125	72.33114485022568
34639.171875	110172.546875	42645.320313	139186.9375	63973.953125	87664.429688	88124.960938	128012.835938	130208.726563	86780.710938	142869.375	138972.625	196803.046875	188601.703125	172352.3125	133668.28125	92399.1875	72.35494460402134
34379.5625	112560.554688	44980.109375	144717.453125	65862.828125	88185.742188	90773.9375	129625.757813	128773.960938	90690.226563	139870.515625	127812.09375	187230.21875	182249.390625	166799.359375	127909.273438	88177.570313	72.37874435781698
35387.273438	108495.351563	46109.078125	140233.078125	61624.792969	83173.710938	87844.632813	128478.78125	121885.046875	90773.375	139688.171875	120548.742188	183679.84375	182225.140625	164248.609375	126753.648438	91650.25	72.40254411161263
32793.679688	110606.335938	45599.332031	135016.078125	62558.757813	80520.125	87381.109375	124518.96875	119298.609375	95053.648438	134488.65625	112439.023438	181873.640625	182267.0625	159463.21875	123432.476563	88188.609375	72.42634386540828
34873.929688	109711.46875	46147.046875	137349.8125	62048.660156	79217.335938	88514.414063	125817.132813	110825.851563	98972.882813	129064.101563	103287.695313	168167.390625	180265.421875	156217.46875	125258.851563	86650.054688	72.45014361920394
34181.800781	113884.335938	47485.671875	135631.6875	60938.640625	79401.953125	89106.421875	126405.265625	107535.007813	106907.75	130079.179688	101188.054688	172203.203125	185777.6875	156152.6875	128438.5625	88813.070313	72.47394337299959
34996.820313	116191.375	47815.761719	131115.015625	62536.214844	81733.234375	95073.476563	132464.078125	102642.882813	111452.914063	142413.796875	106219.039063	177079.609375	204793.96875	157480.125	126774.359375	92063.289063	72.49774312679523
35444.84375	120793.304688	49871.398438	140144.953125	64320.746094	82508.0625	92460.203125	137242.484375	101338.695313	114928.515625	137155.765625	103502.765625	172919.65625	211781.5	157734.53125	126839.75	91696.984375	72.52154288059089
35902.304688	120291.890625	51335.796875	138891.96875	64381.460938	85303.164063	94270.242188	139187.71875	97749.335938	112034.515625	132049.703125	100154.71875	171144.84375	218257.953125	160952.71875	123771.6875	92913.75	72.54534263438654
35724.6875	118382.71875	51998.972656	136116.875	65512.671875	85907.742188	92382.085938	142750.6875	99691.210938	110247.007813	126966.445313	97846.453125	168832.28125	213144.0625	156935.171875	121237.640625	89314.148438	72.56914238818219
38505.269531	116554.65625	53490.859375	135557.40625	67871.164063	85756.773438	95070.992188	136197.796875	98798.640625	101780.273438	122169.125	98345.5	172293.078125	198309.140625	157352.9375	122735.171875	91643.804688	72.59294214197783
38501.605469	111460.125	52947.9375	134168.890625	69017.335938	85913.046875	92690.28125	133023.9375	101689.421875	98910.445313	122567.148438	97682.3125	168627.75	186778.453125	156489.890625	122092.617188	88224.414063	72.61674189577349
37564.527344	111175.65625	53414.789063	133746.640625	71477.304688	86620.578125	93566.171875	127488.570313	98115.789063	99013.390625	122046.203125	98250.953125	169512.046875	184366.71875	159173.84375	119098.296875	86357.367188	72.64054164956914
39566.628906	115058.890625	54257.894531	133763.828125	69768.765625	86323.0625	92204.617188	124913.21875	97180.617188	97300.632813	125482.796875	102259.960938	166586.203125	173501.671875	151228.15625	126309.085938	87623.929688	72.6643414033648
41659.28125	120657.117188	53821.296875	136123.671875	69677.546875	86504.148438	91739.25	124781.4375	94950.0	102499.34375	142503.265625	110049.789063	180594.328125	174319.390625	156888.0625	131964.125	89796.070313	72.68814115716044
40468.796875	121726.898438	54361.015625	135695.8125	70844.234375	86876.695313	94775.539063	122501.492188	95671.164063	116770.070313	173039.546875	117833.703125	200315.390625	174833.96875	160089.546875	129824.21875	87638.351563	72.71194091095609
